,tweet,label
293,i post a video on my whatsapp status and my own blood quotes it with so lonely better goan find boyfriend boys don dey form for girls nowadays o please who needs a new family member im giving out for free,negative
294,because our politicians sef dey tiff,negative
295,na dis kain tin u dey like️,negative
296,wetin people wey no like sports dey do with their lives because what is this nonsense life,negative
297,i no ask my broda as i wear hin shoe do this videonow the shoe don openna we dey solve like dis ‍️‍️,negative
298,craze man no be who naked dey waka o you dey mad pedophile,negative
299,wetin dem no do during talking stage dem no fit do during relationship in that case sha,negative
300,trash talk all of you are mad plus the teacher oh plus the police ko ni da fun yin shey naso dem take treat you when you dey small be that omo if na my pikin dem do like this peren na gobe oh so long as he didnt steal or kill someone una don die bdat,negative
301,nigerian men really need to be more romantic ffss wetin be this ‍️,negative
302,na yeye we must fit in mentality dey cause am we too dey streessss as muslims we want to please everyone like fgs lakum deenukum waliyadeen dey your dey make i dey my dey,negative
303,people wey e no better for sinceno be today nyash dey back naw,negative
304,plus this one wey dem dtey vex say dey never give them allowance,negative
305,to comot house don dey look like hard work,negative
306,na style u take dey tell am now for twitter o so him go know wetin him wan enter so,negative
307,i think say na only me hear that nonsense talk na now i realize say jay dey very immature forget the beard dude reasons like a teenager,negative
308,lol okay see as dem dey destroy una for twitter,negative
309,i need shoes sha but if i text philoe now my bank account just fit disappear,negative
310,abeg cool weather no be thunderstorm na rain don stop already abi una wan sun the transformer make una restore light make dis lockdown no be anyhow,negative
311,na yadda i no fit start de read any constitution,negative
312,like this i don dey rehearse how i go take vex if dem talk say gas finish for house e go be baba,negative
313,you won look like halfcastnow your body don castsun dey shineyou no fit walk pastlolyawa don gaski lo de ti e n borapatoranking,negative
314,someone wrote on facebook and said those girls looking for god fearing men i just dey laugh una u see all these men wey remain na god dey fear themo have a lovely day,negative
315,wetin u dey even talk any small thing na the generation una wan blame,negative
316,una dey play nonsense this na wetin we go do all chelsea and arsenal players one day warri nigeria,negative
317,make una nor dey do all this kind things na if a girl likes me now shell see this tweet and feel im a slut i nor fine nor dey spoil my market na im a slut yes but im a slut for whoever like me biko pryme na beg i beg you,negative
318,baba na pencil e go obey na,negative
319,lol there is no key and there is no heart gan sef na only conscience dem get and even the conscience sef no dey too work like that,negative
320,there was a time in my life that i always thought my father was not my real father the way that man dey flog me ehn he will now end it with pikin wey person love na him person dey beat pass,negative
321,why boss kon dey tell me shey na me dey do policy ni,negative
322,u go dey bully ur siblings,negative
323,carry am go village for wife twitter wife go give una trouble because dem sabi wetin dey happen dem tire eye like una,negative
324,worse day ever at work today the lift was faulty and na th floor i de,negative
325,seme ke kilode you no even give me better country i don vex u had the chance to say canada na,negative
326,make una help me ooo i deposit k inside my sportybet account since morning and then no fund my account na pending i dey see since morning,negative
327,na so i careless but everybody and everything says im very careful see this your thing na scam jare,negative
328,were still top of the league na wetin dey still pain una be that we know theres is a conspiracy against us this season but god pass all of you valeri is out now remain orsato and that mumu mariani juve are in trouble,negative
329,k rt isnt bigger than yall i can luckily na na to dey hope,negative
330,e be like say na legtime this new phone dey use o the facetime just dey commot naira everytime wey network off i weak,negative
331,lol toh wen u go jus dey disappear like fuel wen person nid u nko,negative
